CTCT;Constant Contact, Inc.;31.8;$1.02B;2007;Technology;Advertising;http://www.nasdaq.com/symbol/ctct;;;;0.295024239
ININ;Interactive Intelligence Group, Inc.;31.64;$685.5M;1999;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/inin;;;;0.913834743
RUSHA;Rush Enterprises, Inc.;24.86;$1B;n/a;Consumer Durables;Automotive Aftermarket;http://www.nasdaq.com/symbol/rusha;;;;0.589603436
IOSP;Innospec Inc.;57.53;$1.39B;n/a;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/iosp;;;;0.32653464
IRG;Ignite Restaurant Group, Inc.;3.61;$94.32M;2012;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/irg;;;;0.591071593
SPEX;Spherix Incorporated;0.261;$8.98M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/spex;;;;0.054320921
NEWT;Newtek Business Services Corp.;17.24;$178.49M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/newt;;;;0.985803729
BLMT;BSB Bancorp, Inc.;22.69;$206.17M;2011;Finance;Major Banks;http://www.nasdaq.com/symbol/blmt;;;;0.73819223
VRA;Vera Bradley, Inc.;11.9;$451.87M;2010;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/vra;;;;0.695644778
HDP;Hortonworks, Inc.;17.7;$779.26M;2014;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/hdp;;;;0.41824539
STFC;State Auto Financial Corporation;25.03;$1.03B;1991;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/stfc;;;;0.627598194
COMM;CommScope Holding Company, Inc.;27.79;$5.28B;2013;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/comm;;;;0.566720533
AMRB;American River Bankshares;11.005;$80.82M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/amrb;;;;0.524477
DIOD;Diodes Incorporated;19.96;$970.08M;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/diod;;;;0.529159936
BPFH;Boston Private Financial Holdings, Inc.;11.92;$996.21M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/bpfh;;;;0.508641479
TGTX;TG Therapeutics, Inc.;13.81;$725.68M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/tgtx;;;;0.996712276
DEST;Destination Maternity Corporation;6.24;$86.5M;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/dest;;;;0.879875552
SAAS;inContact, Inc.;9.6;$592.13M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/saas;;;;0.97974287
WBA;Walgreens Boots Alliance, Inc.;83.53;$90.95B;n/a;Health Care;Medical/Nursing Services;http://www.nasdaq.com/symbol/wba;;;;0.122190639
PRXL;PAREXEL International Corporation;67.99;$3.62B;1995;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/prxl;;;;0.435314145
CINF;Cincinnati Financial Corporation;60.57;$9.92B;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/cinf;;;;0.820690663
AWRE;Aware, Inc.;3.18;$72.92M;1996;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/awre;;;;0.626268087
BBSI;Barrett Business Services, Inc.;38.47;$277.06M;1993;Technology;Professional Services;http://www.nasdaq.com/symbol/bbsi;;;;0.363426557
MCFT;MCBC Holdings, Inc.;14.63;$263.31M;2015;Capital Goods;Marine Transportation;http://www.nasdaq.com/symbol/mcft;;;;0.396991164
KIN;Kindred Biosciences, Inc.;5.665;$112.12M;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/kin;;;;0.260338902
TLMR;Talmer Bancorp, Inc.;17.86;$1.27B;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/tlmr;;;;0.434267917
ABEO;Abeona Therapeutics Inc.;4.49;$146.78M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/abeo;;;;0.546136048
MAYS;J. W. Mays, Inc.;55.53;$111.94M;n/a;Consumer Services;Building operators;http://www.nasdaq.com/symbol/mays;;;;0.331327967
GPIAW;GP Investments Acquisition Corp.;0.42;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpiaw;;;;0.650593775
KOSS;Koss Corporation;2.156;$15.92M;n/a;Consumer Non-Durables;Consumer Electronics/Appliances;http://www.nasdaq.com/symbol/koss;;;;0.04757364
NWSA;News Corporation;14.44;$8.39B;n/a;Consumer Services;Newspapers/Magazines;http://www.nasdaq.com/symbol/nwsa;;;;0.645106603
MGIC;Magic Software Enterprises Ltd.;5.35;$236.33M;1991;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/mgic;;;;0.395668522
ATSG;Air Transport Services Group, Inc;9.31;$603.85M;n/a;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/atsg;;;;0.769373896
EWBC;East West Bancorp, Inc.;41.77;$6.01B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ewbc;;;;0.442256201
FBNK;First Connecticut Bancorp, Inc.;18.13;$288.7M;2011;Finance;Banks;http://www.nasdaq.com/symbol/fbnk;;;;0.156713304
NUVA;NuVasive, Inc.;52.23;$2.56B;2004;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/nuva;;;;0.202075784
STKS;The ONE Group Hospitality, Inc.;3.05;$76.17M;n/a;Consumer Services;Restaurants;http://www.nasdaq.com/symbol/stks;;;;0.761265423
EXTR;Extreme Networks, Inc.;3.76;$381.14M;1999;Technology;Computer Communications Equipment;http://www.nasdaq.com/symbol/extr;;;;0.687382829
CADT;DT Asia Investments Limited;10.05;$89.72M;2014;Finance;Business Services;http://www.nasdaq.com/symbol/cadt;;;;0.101176507
ACGL;Arch Capital Group Ltd.;74.46;$9.12B;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/acgl;;;;0.953182707
LGCYP;Legacy Reserves LP;11.66;$23.32M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/lgcyp;;;;0.611756288
PNRG;PrimeEnergy Corporation;66.5;$153.81M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/pnrg;;;;0.627360619
ANGI;Angie&#39;;;;;;;;;;0.917016721
OTTR;Otter Tail Corporation;26.52;$996.93M;n/a;Public Utilities;Electric Utilities: Central;http://www.nasdaq.com/symbol/ottr;;;;0.958855976
CRBP;Corbus Pharmaceuticals Holdings, Inc.;1.65;$52.78M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/crbp;;;;0.233715356
PFLT;PennantPark Floating Rate Capital Ltd.;11.72;$174.61M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/pflt;;;;0.065842123
BCOV;Brightcove Inc.;6.47;$211.38M;2012;Technology;EDP Services;http://www.nasdaq.com/symbol/bcov;;;;0.449731737
JBLU;JetBlue Airways Corporation;26.33;$8.3B;2002;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/jblu;;;;0.358410161
HWAY;Healthways, Inc.;12.53;$448.98M;n/a;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/hway;;;;0.21664997
CNCR;Loncar Cancer Immunotherapy ETF;30.25;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/cncr;;;;0.558994114
RMCF;Rocky Mountain Chocolate Factory, Inc.;10.95;$63.94M;n/a;Consumer Non-Durables;Specialty Foods;http://www.nasdaq.com/symbol/rmcf;;;;0.615659644
AIRM;Air Methods Corporation;40.62;$1.6B;n/a;Transportation;Transportation Services;http://www.nasdaq.com/symbol/airm;;;;0.197254785
GOOD;Gladstone Commercial Corporation;15.68;$345.99M;2003;Consumer Services;Real Estate;http://www.nasdaq.com/symbol/good;;;;0.596856229
LMCB;Liberty Media Corporation;40.584;$13.56B;n/a;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/lmcb;;;;0.628576596
MACK;Merrimack Pharmaceuticals, Inc.;8.93;$994.97M;2012;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/mack;;;;0.561842331
PCYG;Park City Group, Inc.;11.12;$211.99M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/pcyg;;;;0.310663104
AUPH;Aurinia Pharmaceuticals Inc;2.8901;$93.31M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/auph;;;;0.388274374
ADMP;Adamis Pharmaceuticals Corporation;3.87;$51.98M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/admp;;;;0.134485128
TMUS;T-Mobile US, Inc.;37.03;$30.22B;n/a;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/tmus;;;;0.039312118
RAIL;Freightcar America, Inc.;22.84;$281.57M;2005;Capital Goods;Railroads;http://www.nasdaq.com/symbol/rail;;;;0.445613235
RCKY;Rocky Brands, Inc.;11.57;$87.55M;1993;Consumer Non-Durables;Shoe Manufacturing;http://www.nasdaq.com/symbol/rcky;;;;0.36025343
FDUS;Fidus Investment Corporation;13.79;$224.34M;2011;n/a;n/a;http://www.nasdaq.com/symbol/fdus;;;;0.655832509
CACB;Cascade Bancorp;5.75;$418.55M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/cacb;;;;0.177926366
GNMA;iShares Core GNMA Bond ETF;50.1;$60.12M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/gnma;;;;0.771819391
NXTM;NxStage Medical, Inc.;20.68;$1.32B;2005;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/nxtm;;;;0.845151181
TRTLU;Terrapin 3 Acquisition Corporation;10.3;$190.55M;2014;Finance;Business Services;http://www.nasdaq.com/symbol/trtlu;;;;0.437641478
CPSI;Computer Programs and Systems, Inc.;40.45;$457.19M;2002;Technology;EDP Services;http://www.nasdaq.com/symbol/cpsi;;;;0.755814018
ACHC;Acadia Healthcare Company, Inc.;70.95;$5.09B;n/a;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/achc;;;;0.583993034
ANIK;Anika Therapeutics Inc.;42.49;$621.95M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/anik;;;;0.282500824
TILE;Interface, Inc.;19.05;$1.25B;n/a;Consumer Durables;Home Furnishings;http://www.nasdaq.com/symbol/tile;;;;0.434404125
FWRD;Forward Air Corporation;45.89;$1.41B;n/a;Transportation;Oil Refining/Marketing;http://www.nasdaq.com/symbol/fwrd;;;;0.245157398
GOODO;Gladstone Commercial Corporation;25.29;$29.08M;n/a;Consumer Services;Real Estate;http://www.nasdaq.com/symbol/goodo;;;;0.662189555
KFFB;Kentucky First Federal Bancorp;9.312;$78.59M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/kffb;;;;0.766069472
TRCH;Torchlight Energy Resources, Inc.;1.56;$46.86M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/trch;;;;0.893865293
DSCO;Discovery Laboratories, Inc.;0.4796;$53.24M;n/a;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/dsco;;;;0.383804169
LECO;Lincoln Electric Holdings, Inc.;60.18;$4.36B;n/a;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/leco;;;;0.422534719
CALI;China Auto Logistics Inc.;0.891;$3.59M;n/a;Consumer Services;Motor Vehicles;http://www.nasdaq.com/symbol/cali;;;;0.820979307
RNVA;Rennova Health, Inc.;3.5457;$371851.74;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/rnva;;;;0.450102893
AMSWA;American Software, Inc.;10.06;$288.05M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/amswa;;;;0.716516531
UNXL;Uni-Pixel, Inc.;1.02;$19.95M;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/unxl;;;;0.803166021
PESI;Perma-Fix Environmental Services, Inc.;4.15;$47.91M;n/a;Basic Industries;Environmental Services;http://www.nasdaq.com/symbol/pesi;;;;0.716812493
WRLD;World Acceptance Corporation;41.75;$374.68M;1991;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/wrld;;;;0.295592054
CETC;Hongli Clean Energy Technologies Corp.;0.3511;$8.41M;n/a;Basic Industries;Steel/Iron Ore;http://www.nasdaq.com/symbol/cetc;;;;0.548161865
QAT;iShares MSCI Qatar Capped ETF;20.43;$44.95M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/qat;;;;0.406034317
MAMS;MAM Software Group, Inc.;7.25;$103.49M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/mams;;;;0.750179215
GRSHW;Gores Holdings, Inc.;n/a;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/grshw;;;;0.905247357
USATP;USA Technologies, Inc.;15.2;$6.76M;n/a;Miscellaneous;Office Equipment/Supplies/Services;http://www.nasdaq.com/symbol/usatp;;;;0.974083917
QQEW;First Trust NASDAQ-100 Equal Weighted Index Fund;43.598;$606.01M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/qqew;;;;0.043526726
PACE;Pace Holdings Corp.;10.24;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/pace;;;;0.179839591
DGRW;WisdomTree U.S. Quality Dividend Growth Fund;30.97;$540.43M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/dgrw;;;;0.602362645
FARO;FARO Technologies, Inc.;27.68;$481.56M;1997;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/faro;;;;0.887346013
FKU;First Trust United Kingdom AlphaDEX Fund;40.95;$274.37M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fku;;;;0.164488443
USAK;USA Truck, Inc.;19.06;$193.35M;1992;Transportation;Trucking Freight/Courier Services;http://www.nasdaq.com/symbol/usak;;;;0.345558647
ARRS;ARRIS Group, Inc.;28.72;$4.21B;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/arrs;;;;0.237831624
PTIE;Pain Therapeutics;1.86;$85.11M;2000;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ptie;;;;0.939013284
AVHI;A V Homes, Inc.;14;$312.75M;n/a;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/avhi;;;;0.533175112
OMED;OncoMed Pharmaceuticals, Inc.;21.34;$641.52M;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/omed;;;;0.602310886
LAND;Gladstone Land Corporation;9.245;$83.78M;2013;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/land;;;;0.70003804
SENEB;Seneca Foods Corp.;32.05;$316.98M;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/seneb;;;;0.942746419
OXLCN;Oxford Lane Capital Corp.;25.25;$28.28M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/oxlcn;;;;0.874084852
BANX;StoneCastle Financial Corp;17.45;$113.59M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/banx;;;;0.707052418
BCDA;BioCardia, Inc.;n/a;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/bcda;;;;0.699720965
GASS;StealthGas, Inc.;4.33;$179.79M;2005;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/gass;;;;0.235191876
GGACR;Garnero Group Acquisition Company;0.14;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/ggacr;;;;0.149133196
SYBT;Stock Yards Bancorp, Inc.;40.23;$597.47M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sybt;;;;0.58396101
MESG;Xura, Inc.;25.9;$649.02M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/mesg;;;;0.372377844
NBRV;Nabriva Therapeutics AG;10.11;$213.94M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nbrv;;;;0.359491141
COLB;Columbia Banking System, Inc.;35.54;$2.05B;1992;Finance;Major Banks;http://www.nasdaq.com/symbol/colb;;;;0.993778227
HDNG;Hardinge, Inc.;8.15;$104.62M;1995;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/hdng;;;;0.982625327
CDL;Victory CEMP US Large Cap High Div Volatility Wtd Index ETF;34.94;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/cdl;;;;0.676587156
ANAC;Anacor Pharmaceuticals, Inc.;103.43;$4.55B;2010;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/anac;;;;0.39319959
REGI;Renewable Energy Group, Inc.;7.94;$344.93M;2012;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/regi;;;;0.712043869
IRCP;IRSA Propiedades Comerciales S.A.;38.075;$1.2B;n/a;Consumer Services;Building operators;http://www.nasdaq.com/symbol/ircp;;;;0.489684143
XCOM;Xtera Communications, Inc.;n/a;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/xcom;;;;0.703975153
SMSI;Smith Micro Software, Inc.;0.77;$35.49M;1995;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/smsi;;;;0.990636165
KIRK;Kirkland&#39;;;;;;;;;;0.017376899
GALTW;Galectin Therapeutics Inc.;0.72;n/a;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/galtw;;;;0.138139883
QUMU;Qumu Corporation;2.82;$26.1M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/qumu;;;;0.736194497
UNTY;Unity Bancorp, Inc.;10.36;$87.3M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/unty;;;;0.582609366
FORM;FormFactor, Inc.;8.5;$494.36M;2003;Technology;Semiconductors;http://www.nasdaq.com/symbol/form;;;;0.277007748
RADA;Rada Electronics Industries Limited;0.628;$9.98M;n/a;Consumer Non-Durables;Electronic Components;http://www.nasdaq.com/symbol/rada;;;;0.943476522
NTRA;Natera, Inc.;9.76;$478.06M;2015;Health Care;Medical Specialities;http://www.nasdaq.com/symbol/ntra;;;;0.624427549
LMBS;First Trust Low Duration Mortgage Opportunities ETF;50.36;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/lmbs;;;;0.121113875
CSWI;CSW Industrials, Inc.;36.61;$571.12M;n/a;Basic Industries;Home Furnishings;http://www.nasdaq.com/symbol/cswi;;;;0.060918242
WPCS;WPCS International Incorporated;1.58;$3.84M;n/a;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/wpcs;;;;0.610759909
CFO;Victory CEMP US 500 Enhanced Volatility Wtd Index ETF;36.64;$25.65M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/cfo;;;;0.098755611
CTCM;CTC Media, Inc.;1.77;$276.3M;2006;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/ctcm;;;;0.343300853
RYAAY;Ryanair Holdings plc;81.69;$21.56B;1997;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/ryaay;;;;0.162251256
GIII;G-III Apparel Group, LTD.;48.3;$2.18B;1989;Consumer Non-Durables;Apparel;http://www.nasdaq.com/symbol/giii;;;;0.652365248
RENT;Rentrak Corporation;52.43;$806.07M;n/a;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/rent;;;;0.340644554
ANAD;ANADIGICS, Inc.;0.2451;$21.62M;1995;Technology;Semiconductors;http://www.nasdaq.com/symbol/anad;;;;0.49068091
PGLC;Pershing Gold Corporation;3.81;$82.71M;n/a;Basic Industries;Precious Metals;http://www.nasdaq.com/symbol/pglc;;;;0.524407899
MNTX;Manitex International, Inc.;6.81;$109.06M;n/a;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/mntx;;;;0.350816759
VXDN;AccuShares Spot CBOE VIX Down Shares;23.25;$9.88M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/vxdn;;;;0.50841725
AMCX;AMC Networks Inc.;77.15;$5.58B;n/a;Consumer Services;Television Services;http://www.nasdaq.com/symbol/amcx;;;;0.490840534
GABC;German American Bancorp, Inc.;33.15;$439.56M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gabc;;;;0.970376747
CNLMW;CB Pharma Acquisition Corp.;0.2;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/cnlmw;;;;0.253906358
CPXX;Celator Pharmaceuticals Inc.;1.7;$57.46M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/cpxx;;;;0.530107855
BLFS;BioLife Solutions, Inc.;2.48;$30.14M;n/a;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/blfs;;;;0.816250494
IPCM;IPC Healthcare, Inc.;79.89;$1.39B;2008;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/ipcm;;;;0.945949657
VNRCP;Vanguard Natural Resources LLC;15.99;n/a;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/vnrcp;;;;0.044949156
FFBCW;First Financial Bancorp.;8.81;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ffbcw;;;;0.109593806
MZOR;Mazor Robotics Ltd.;10.54;$222.79M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/mzor;;;;0.186821993
CMLS;Cumulus Media Inc.;0.2714;$63.45M;1998;Consumer Services;Broadcasting;http://www.nasdaq.com/symbol/cmls;;;;0.356804548
ONVI;Onvia, Inc.;3.92;$29.1M;2000;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/onvi;;;;0.819533833
AWAY;HomeAway, Inc.;36.39;$3.49B;2011;Technology;EDP Services;http://www.nasdaq.com/symbol/away;;;;0.193151158
IKNX;Ikonics Corporation;10.7;$21.6M;n/a;Miscellaneous;Industrial Machinery/Components;http://www.nasdaq.com/symbol/iknx;;;;0.558469314
GAIN;Gladstone Investment Corporation;7.66;$231.88M;2005;n/a;n/a;http://www.nasdaq.com/symbol/gain;;;;0.950760853
TQQQ;ProShares UltraPro QQQ;119.42;$1.11B;n/a;n/a;n/a;http://www.nasdaq.com/symbol/tqqq;;;;0.37912789
AEZS;AEterna Zentaris Inc.;0.0572;$28.17M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/aezs;;;;0.908400145
KONE;Kingtone Wirelessinfo Solution Holding Ltd;3.2001;$4.5M;2010;Technology;EDP Services;http://www.nasdaq.com/symbol/kone;;;;0.008229765
MPAA;Motorcar Parts of America, Inc.;40.25;$731.59M;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/mpaa;;;;0.633289889
TAYD;Taylor Devices, Inc.;15.59;$52.58M;n/a;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/tayd;;;;0.822819708
SRCLP;Stericycle, Inc.;94.92;n/a;n/a;Basic Industries;Environmental Services;http://www.nasdaq.com/symbol/srclp;;;;0.198926261
CBLI;Cleveland BioLabs, Inc.;3.775;$40.5M;2006;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/cbli;;;;0.383978936
PFMT;Performant Financial Corporation;2.17;$107.22M;2012;Consumer Services;Other Consumer Services;http://www.nasdaq.com/symbol/pfmt;;;;0.783572125
STKL;SunOpta, Inc.;5.66;$482.97M;n/a;Consumer Services;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/stkl;;;;0.413420925
LLNW;Limelight Networks, Inc.;2.12;$214.13M;2007;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/llnw;;;;0.528748673
RAVN;Raven Industries, Inc.;18.8;$701.3M;n/a;Capital Goods;Specialty Chemicals;http://www.nasdaq.com/symbol/ravn;;;;0.946943132
GEVO;Gevo, Inc.;1.59;$26.23M;2011;Basic Industries;Major Chemicals;http://www.nasdaq.com/symbol/gevo;;;;0.35590903
YECO;Yulong Eco-Materials Limited;2.705;$21.64M;2015;Capital Goods;Building Materials;http://www.nasdaq.com/symbol/yeco;;;;0.949363535
